Elevation_,x,y
1775.6777,664058.2065585832,5883922.4584258068
1774.0669,663857.9501219464,5883953.7859866694
1774.0570,663857.0118806802,5883954.1661389805
1774.0537,663854.7493944520,5883954.9817371937
1774.1292,663844.3659792284,5883959.8255685056
1774.1390,663843.1842217508,5883960.4786635851
1774.1128,663842.7886991313,5883960.6909626927
1774.1029,663842.3762131094,5883960.8836425254
1774.1259,663841.9359558234,5883961.0453108381
1774.0898,663841.4775354740,5883961.1577011989
1774.0833,663841.0822013068,5883961.3880447336
1774.0800,663840.8337334302,5883961.8491000282
1774.0964,663840.5252424476,5883962.2281598449
1774.0997,663840.1483731688,5883962.4753904082
1774.0669,663839.7644387584,5883962.7115792651
1774.0767,663838.9666545230,5883963.1332756141
1774.0603,663838.5692839730,5883963.3604321424
1774.0570,663836.4630219978,5883964.2036428815
1774.0340,663834.6558206744,5883965.5682516759
1774.0111,663832.7514912450,5883966.7712118132
1774.0176,663830.8269617772,5883967.9394113170
1774.0406,663828.8910443564,5883969.0543338703
1774.0340,663826.9186639640,5883970.0865075821
1774.0767,663824.9280133644,5883971.0961232269
1774.0997,663823.0129574654,5883972.2147667240
1774.0701,663821.0500575510,5883973.2501614233
1774.0767,663818.6823247516,5883973.5120272972
1774.0833,663816.4305761546,5883974.0666832179
1774.0800,663814.4199692016,5883975.0109302457
1774.0767,663812.8584397798,5883976.6955896718
1774.1259,663811.1020371432,5883978.0533678010
1774.1554,663809.2888669786,5883979.3300420130
1774.1948,663807.4210820688,5883980.4684546757
1774.2506,663805.5610696446,5883981.5756228445
1774.2867,663803.3870690464,5883982.1292649377
1774.2932,663801.4874785594,5883983.1879843893
1774.3195,663799.6493173670,5883984.3739534887
1774.3621,663797.7773163612,5883985.5142299347
1774.4474,663795.9524510344,5883986.6996522248
1774.4835,663794.1358880152,5883987.9109679181
1774.5262,663792.2755502705,5883989.0455206260
1774.5426,663790.1831352272,5883989.7410235573
1774.5655,663788.1700274516,5883990.5899958275
1774.6180,663786.1960946374,5883991.5307183154
1774.7033,663784.2151284200,5883992.4477077071
1774.7526,663782.3786501130,5883993.6435388094
1774.7821,663780.5794449250,5883994.9161348045
1774.7657,663778.6904866772,5883996.0133056333
1774.7690,663776.7489207294,5883996.9958889578
1774.7263,663774.7553311922,5883997.8094572155
1774.7033,663772.7614581514,5883998.5979640232
1774.6705,663770.6253188367,5883999.1682784362
1774.6180,663768.5994139786,5883999.9661598066
1774.5557,663766.7999134614,5884001.1572462348
1774.4704,663765.0333255206,5884002.4035703586
1774.3818,663763.0710999244,5884003.3060648935
1774.2900,663761.1795730971,5884004.3235430801
1774.2407,663759.2599431516,5884005.3118924350
1774.1686,663757.4956698481,5884006.5572960628
1774.0964,663755.7261227210,5884007.7902723532
1774.0636,663753.8298448018,5884008.8016898138
1774.0537,663751.7766673708,5884009.4854094172
1774.0734,663749.7731978510,5884010.2449821588
1774.0898,663747.8405007976,5884011.1645241594
1774.1062,663745.9038424698,5884012.0999653237
1774.1325,663744.0040254038,5884013.0855450416
1774.1554,663742.2057534805,5884014.2645454826
1774.2112,663740.7816518832,5884016.0746147912
1774.2440,663739.2001342840,5884017.7037210157
1774.3162,663737.4150075362,5884018.9632286010
1774.3785,663735.4406911210,5884019.7999617988
1774.4540,663733.4317977612,5884020.5084713576
1774.5787,663731.4165576613,5884021.2006201306
1774.6804,663729.2962651302,5884021.6882071691
1774.7591,663727.2056282664,5884022.2714502178
1774.8346,663725.2544624230,5884023.1332506863
1774.8871,663723.2693089546,5884023.9359927373
1774.9396,663721.4770933198,5884025.1244487679
1774.9560,663719.5770600468,5884026.1206079870
1775.0150,663717.6525774618,5884027.0650490141
1775.0806,663715.7349264350,5884028.0097239129
1775.1627,663713.7540304714,5884028.8273124974
1775.2119,663711.7829174902,5884029.6490214383
1775.2283,663709.6747256372,5884030.2321181167
1775.2217,663707.6994297646,5884031.0683834171
1775.2152,663705.8231468608,5884032.0583435800
1775.2381,663704.1906538652,5884033.4527879190
1775.2644,663702.4573494428,5884034.6814521579
1775.2906,663700.6815650760,5884035.8818333354
1775.3103,663698.9011875916,5884037.0753777130
1775.3201,663697.1013627596,5884038.2592401840
1775.3562,663695.6222433486,5884039.1300337547
1775.3497,663695.2533728878,5884039.3593987590
1775.3529,663693.3996665798,5884040.4522368871
1775.3792,663691.5099463048,5884041.5061009852
1775.4022,663689.5647852268,5884042.4458386628
1775.3956,663687.5998619106,5884043.3124174215
1775.4022,663687.2072228944,5884043.4897534652
1775.4022,663686.4163314460,5884043.8320975471
1775.3956,663685.6361389742,5884044.1988572478
1775.3661,663683.3060925200,5884044.3322456246
1775.2972,663681.2726826319,5884045.0662168730
1775.2348,663679.3442111090,5884045.9845930664
1775.1758,663677.6580380076,5884047.3590650782
1775.1463,663675.7507670722,5884048.3399622403
1775.1561,663673.8969601700,5884049.4340288425
1775.1397,663673.5107471382,5884049.6175978072
1775.1856,663671.9008162144,5884050.2391997464
1775.1725,663669.9254506400,5884051.0858324794
1775.1627,663669.5307643064,5884051.2387155816
1775.1561,663667.9316371502,5884051.9190319683
1775.1266,663666.0262605750,5884052.9329554271
1775.1397,663664.1506254340,5884054.0105812866
1775.1298,663662.2921774574,5884055.1032689922
1775.1594,663660.3818210145,5884056.1237053461
1775.2086,663658.5210289547,5884057.1967178043
1775.1889,663656.6705760856,5884058.3106130958
1775.1364,663654.8250903174,5884059.4086448848
1775.1200,663652.9417069616,5884060.4521617787
1775.0970,663650.8933039388,5884061.2427535849
1775.1003,663649.5578321180,5884063.1998395575
1775.1069,663648.2965833902,5884064.4670058507
1775.1003,663647.9647444020,5884064.7744653020
1775.1036,663647.3105581685,5884065.3941618418
1775.0938,663646.2909147037,5884066.2592657162
1775.0872,663645.5814826332,5884066.8003614563
1775.0806,663644.5130908875,5884067.5791808534
1775.0117,663642.5595742104,5884068.4244539980
1774.9789,663640.4403660157,5884068.8556639627
1774.9527,663638.3941850940,5884069.5065991636
1774.9461,663636.3772000069,5884070.2588525619
1774.9921,663634.2294640254,5884070.6792937629
1774.9986,663633.4343856856,5884070.9913289417
1774.9789,663632.2188095812,5884071.4189601615
1775.0019,663630.3088680436,5884072.3942160718
1774.9724,663628.3772019226,5884073.3204081478
1774.9658,663626.4321220212,5884074.2271035165
1774.9461,663624.4485907124,5884075.0837191986
1774.9363,663622.2913047444,5884075.5994848069
1774.8903,663620.2168056982,5884076.3122599255
1774.8149,663618.1342331116,5884077.0317752445
1774.7394,663616.0953288998,5884077.8194762077
1774.6771,663614.2073537998,5884078.8487101132
1774.6443,663612.6257036265,5884080.3342157984
1774.5819,663611.4967943106,5884082.6537681269
1774.5524,663609.8742221970,5884084.2167108785
1774.5590,663608.0704537962,5884085.4564764854
1774.5754,663605.9772986174,5884085.9989320710
1774.5623,663603.9868202502,5884086.7960835397
1774.5655,663603.5870367920,5884086.9570374610
1774.5590,663602.8132490144,5884087.3251417978
1774.5524,663602.0236420870,5884087.6813496137
1774.5229,663600.8551956807,5884088.2370831016
1774.4966,663600.0961912128,5884088.6317466404
1774.4245,663598.2684228338,5884089.8479829449
1774.3851,663596.3655175712,5884090.8788298061
1774.3195,663594.3738220410,5884091.6940927189
1774.1817,663592.7163537483,5884092.2064286359
1774.1850,663592.2667319572,5884092.2403099351
1773.9750,663590.1655233108,5884092.8342727218
1773.7585,663588.0382533430,5884093.3647720655
1773.4468,663585.9906416968,5884094.0818185192
1773.2007,663584.0341587600,5884094.9970489135
1773.0170,663582.2347862376,5884096.2104735756
1772.9448,663581.8231855454,5884096.3523203842
1772.8037,663580.2384510232,5884097.0105523858
1772.7381,663579.8477679698,5884097.1740454054
1772.6036,663578.1011912430,5884097.5175556671
1772.4461,663576.1553971444,5884098.4261388946
1772.3313,663574.3392719178,5884099.5745266331
1772.2263,663572.4129749394,5884100.5405618092
1772.1476,663570.4925759244,5884101.4889837047
1772.1312,663568.5995123864,5884102.4832102209
1772.1508,663566.6516296914,5884103.4000767227
1772.1705,663564.8626469104,5884104.5469437204
1772.2066,663563.0031880620,5884105.5545660118
1772.3280,663561.1312995714,5884106.5452862019
1772.4724,663559.2494781754,5884107.5186327100
1772.6758,663557.3217376660,5884108.4308450138
1772.9251,663555.3385929512,5884109.2553224824
1773.1089,663553.3784788718,5884110.1260144878
1773.3188,663551.3910836972,5884110.9611490155
1773.5288,663549.8655258624,5884112.5249685450
1773.7421,663548.2497767976,5884113.9614531882
1773.9619,663546.5551639022,5884115.2844618969
1774.1259,663544.7016034502,5884116.3317078967
1774.2440,663542.9073545114,5884117.4622580744
1774.3490,663541.2075487708,5884118.7764066318
1774.3523,663540.8777574878,5884119.0575541127
1774.3982,663539.5379456443,5884120.1505979551
1774.3785,663537.5869146358,5884120.8966771942
1774.3917,663535.6478545056,5884121.7046274301
1774.4310,663534.0801865746,5884122.3504284024
1774.4245,663533.6827097572,5884122.4733866947
1774.4573,663533.2834676777,5884122.6166608753
1774.4999,663531.7505574418,5884123.2793470342
1774.5721,663529.7965934088,5884124.1017116178
1774.6935,663527.7672992846,5884124.7816604143
1774.7427,663525.8584922246,5884125.6738200290
1774.7919,663523.9060994200,5884126.5268601887
1774.7788,663521.8913653174,5884127.2773433477
1774.7722,663519.9906050310,5884128.2383676572
1774.7526,663519.2424246152,5884128.6404269636
1774.7361,663518.1714233950,5884129.3414653381
1774.7361,663517.0745493612,5884130.0088867527
1774.7099,663516.3510333744,5884130.4564363305
1774.6771,663514.5293579964,5884131.5521015683
1774.6738,663514.1691360298,5884131.7799929520
1774.6673,663512.6936419082,5884132.6427237447
1774.6344,663511.5947832060,5884133.2858055979
1774.5754,663510.8249171592,5884133.6828958821
1774.5918,663508.9429136718,5884134.6720657283
1774.6115,663507.2016369879,5884135.9445053125
1774.6312,663505.8277934828,5884137.9183571814
1774.6935,663504.1699035872,5884139.4588623792
1774.6804,663503.7980266962,5884139.6923698373
1774.7230,663502.2960256592,5884140.5244711833
1774.7755,663500.1782304072,5884140.9018981289
1774.7919,663498.0292719880,5884141.2927386379
1774.7854,663496.0115273556,5884141.9902409138
1774.7690,663495.6278800461,5884142.1697911462
1774.7755,663495.2379896806,5884142.3318702457
1774.7755,663494.0580096298,5884142.7940400168
1774.7132,663492.0846653568,5884143.5815759394
1774.6115,663490.1252609858,5884144.3889616570
1774.5393,663488.1308601216,5884145.1412647348
1774.4638,663486.1487971104,5884145.9525562478
1774.4113,663484.1008429602,5884146.6316640563
1774.3293,663482.1806085362,5884147.6019485136
1774.2506,663480.2326213686,5884148.4993594280
1774.1784,663478.2343061012,5884149.3351526866
1774.0898,663476.2531402594,5884150.2107243920
1774.0111,663474.4315363460,5884151.3264484061
1773.9061,663472.7015267088,5884152.5913782287
1773.8175,663470.9190361130,5884153.8047492737
1773.7519,663469.0841224306,5884154.9274816969
1773.7125,663467.2574466198,5884156.0681992527
1773.7552,663465.4462204744,5884157.1706960797
1773.7814,663464.7176922885,5884157.6101767281
1773.8011,663464.3603163450,5884157.8333807997
1773.8470,663463.6362297260,5884158.2861515917
1773.9258,663461.7982739130,5884159.3408628898
1773.9947,663459.8377118998,5884160.2042271355
1774.0045,663457.9270627776,5884161.1473453175
1774.0340,663457.1681553674,5884161.5261113001
1774.0603,663456.0383127710,5884162.1266179271
1774.0931,663455.6529882728,5884162.3161350368
1774.1390,663454.1335168360,5884163.1006680289
1774.2014,663452.2659111944,5884164.1166267470
1774.2506,663450.3567803814,5884165.0821797336
1774.2703,663448.4672870956,5884166.0892659258
1774.2473,663446.5529269794,5884167.0607661083
1774.2670,663444.6668036873,5884168.0536051141
1774.2867,663442.8062072172,5884169.0882892879
1774.3064,663441.2490251850,5884170.7160882112
1774.3228,663439.4432698996,5884171.8826923128
1774.2932,663437.6063932192,5884172.9965729462
1774.2604,663436.5031044240,5884173.6640158081
1774.2932,663435.7782824108,5884174.1109755812
1774.2145,663433.9198996864,5884175.2067551035
1774.1850,663431.8623955578,5884175.8283277843
1774.1751,663429.6513069940,5884176.0972745074
1774.1489,663427.6129657250,5884176.7644849308
1774.1194,663425.6502673696,5884177.5728969034
1774.1029,663424.0895479352,5884178.2401242014
1774.1062,663423.7069287720,5884178.4329648921
1774.1489,663421.9111591981,5884179.5447999611
1774.1981,663419.9812280462,5884180.4088891558
1774.2604,663418.0725279910,5884181.3248094078
1774.3195,663416.1561037146,5884182.2490407601
1774.3687,663414.2490319026,5884183.1998686977
1774.4015,663412.3386400022,5884184.1300968975
1774.4704,663410.4042906364,5884185.0157513879
1774.5393,663408.4791602362,5884185.9516029190
1774.5524,663407.3357101678,5884186.5386295719
1774.5688,663406.5661029912,5884186.9306226606
1774.5984,663404.6521646238,5884187.9099471429
1774.6312,663403.8969344392,5884188.3187979860
1774.6837,663402.7567139402,5884188.9133957513
1774.7296,663400.8588801572,5884189.9336882280
1774.7591,663398.9915381386,5884190.9504549298
1774.7985,663397.1011299468,5884191.9496236369
1774.8313,663395.2555525296,5884193.0419564350
1774.8379,663393.5783718552,5884194.3985672332
1774.8641,663393.2392161072,5884194.6480060862
1774.8805,663392.6419357308,5884195.3109817859
1774.8608,663392.1470141198,5884196.1771957036
1774.9035,663390.4003863158,5884197.3997217454
1774.9035,663388.3722344850,5884198.0930156605
1774.9002,663386.5358617798,5884199.1612807047
1774.8739,663384.6718645102,5884200.1705951439
1774.8772,663382.8190173934,5884201.1871933816
1774.8707,663380.9321541470,5884202.1691191057
1774.9035,663379.0609413262,5884203.1974524064
1774.9035,663377.9382424722,5884203.7994444920
1774.9232,663377.1990172820,5884204.2227624292
1774.8936,663376.8299790928,5884204.4382267073
1774.8838,663375.7023151997,5884205.0383800212
1774.8838,663375.3229233688,5884205.2291073855
1774.8182,663373.3097736348,5884205.9663425814
1774.7985,663371.3131617680,5884206.7711710762
1774.7886,663369.6142783664,5884207.2082375670
1774.7952,663369.2290254878,5884207.3958708327
1774.7985,663368.8449327266,5884207.5907810153
1774.7985,663367.2776670818,5884208.2854162939
1774.8182,663365.3169743528,5884209.1636215393
1774.8543,663363.3694029828,5884210.0561924363
1774.9396,663361.5813265492,5884211.2559386687
1775.0150,663360.0288450320,5884212.8631005436
1775.0445,663358.2719444502,5884214.0924137337
1775.0708,663356.4113544526,5884215.1536296494
1775.0905,663354.4445507413,5884215.9692781977
1775.1430,663352.9069821819,5884216.7015614733
1775.1692,663352.5214966310,5884216.8763834937
1775.1889,663352.1362197548,5884217.0568912057
1775.2086,663350.6357157986,5884217.8426577989
1775.2808,663348.7788976780,5884218.8916457416
1775.2972,663346.8735214266,5884219.8545819083
1775.2709,663344.9556416010,5884220.7929313211
1775.2480,663343.0398202820,5884221.7555132573
1775.2152,663341.1954691572,5884222.9031341085
1775.1856,663339.3351377005,5884224.0357367340
1775.1922,663337.2990678656,5884224.7258866755
1775.2250,663335.2812210458,5884225.4223364983
1775.2184,663333.2544526728,5884226.1386366682
1775.2578,663331.1987889350,5884226.7860338213
1775.2250,663329.1929015084,5884227.5132902898
1775.2217,663328.7972611128,5884227.6693965662
1775.2250,663327.2007281316,5884228.2965752697
1775.1889,663325.0090851260,5884228.6274699606
1775.1889,663322.8922669002,5884229.1393980039
1775.1528,663320.7802557456,5884229.7641709726
1775.1364,663318.8838370988,5884230.7400046000
1775.1266,663317.1423310126,5884232.0119441990
1775.1856,663315.4538902763,5884233.3892411534
1775.2250,663313.5823462928,5884234.4379633302
1775.2644,663311.4848014242,5884235.0790435877
1775.3136,663309.4710080884,5884235.8555869684
1775.3398,663307.5354588538,5884236.8013658458
1775.3792,663305.6743558160,5884237.8841836909
1775.4612,663304.1075704820,5884239.4731715694
1775.5268,663302.3389025838,5884240.7121243635
1775.5531,663301.9783092692,5884240.9514865354
1775.5892,663300.3542764634,5884241.5339793023
1775.6089,663299.1449730010,5884241.9766019778
1775.6253,663298.3039685088,5884242.2351288376
1775.6646,663296.3965178896,5884243.2103726128
1775.7499,663294.5243772572,5884244.2374807196
1775.7860,663292.7565475299,5884245.4755746042
1775.8188,663292.0318671772,5884245.9388158983
